V* SU Cyg,19 44 48.7341,+29 15 52.895,0.107,-3.247,6.44,1.0275,F,,,HD 186688,SAO  87659,HIP 97150,HR  7518,Gaia DR2 2031776202613700480,Gaia DR3 2031776202613700480
V* SW Col,05 23 24.0245,-39 40 42.309,26.563,6.582,5.77,5.3647,M,,,HD  35515,SAO 195807,HIP 25194,HR  1793,Gaia DR2 4807445203237266944,Gaia DR3 4807445203237266944
V* SW Pic,06 02 09.3350,-60 05 48.589,16.494,8.377,6.49,3.8587,M,,,HD  41586,SAO 249424,HIP 28596,HR  2151,Gaia DR2 5494400036544339072,Gaia DR3 5494400036544339072
V* SX Col,06 31 34.9477,-36 56 24.085,0.934,71.27,6.278,3.5499,M,,,HD  46431,SAO 196906,HIP 31099,HR  2393,Gaia DR2 5580356071735697280,Gaia DR3 5580356071735697280
V* SX Pav,21 28 44.9254,-69 30 19.382,81.67,-46.324,5.62,7.8355,M,,,HD 203881,SAO 255003,HIP 106044,HR  8196,Gaia DR2 6396597117234584704,Gaia DR3 6396597121531742336
V* SZ Tau,04 37 14.7776,+18 32 34.926,-4.403,-5.232,6.37,1.5741,F,,,HD  29260,SAO  94036,HIP 21517,,Gaia DR2 3409635486731094400,Gaia DR3 3409635486731094400
V* T Cen,13 41 45.5635,-33 35 50.560,-27.747,3.365,6.05,2.4007,K,,,HD 119090,SAO 204739,HIP 66825,HR  5147,Gaia DR2 6165341341986059520,Gaia DR3 6165341341986059520
V* T Cet,00 21 46.2726,-20 03 28.888,62.12,-11.626,5.74,3.9694,M,,,HD   1760,SAO 166210,HIP 1728,HR    85,Gaia DR2 2362083445587118208,Gaia DR3 2362083445587361152
V* T Cyg,20 47 10.7523,+34 22 26.841,39.64,7.826,4.93,7.7834,K,,,HD 198134|HD 198134A,SAO  70499,HIP 102571,HR  7956,Gaia DR2 1869341845103357312,Gaia DR3 1869341845103357312
V* T Ind,21 20 09.4835,-45 01 18.808,0.727,3.406,6,1.6232,C,,,HD 202874,SAO 230635,HIP 105334,HR  8145,Gaia DR2 6576603289714416000,Gaia DR3 6576603289714416000
V* T Mon,06 25 12.9996,+07 05 08.558,0.846,-3.025,5.98,0.7141,G,,,HD  44990,SAO 113845,HIP 30541,HR  2310,Gaia DR2 3324535073449061504,Gaia DR3 3324535073449061504
V* T Nor,15 44 03.8444,-54 59 12.519,-5.913,-12.383,6.2,1.5155,M,,,HD 140041,SAO 242884,HIP 77058,,Gaia DR2 5884472917743853824,Gaia DR3 5884472917743853824
V* T UMa,12 36 23.4652,+59 29 12.980,-15.047,-7.177,5.5,0.9894,M,,,HD 109729,SAO  28444,HIP 61532,HR  4800,Gaia DR2 1578365644801319808,Gaia DR3 1578365644801696000
V* T Vul,20 51 28.2383,+28 15 01.819,3.401,-5.291,5.77,1.6885,F,,,HD 198726,SAO  89216,HIP 102949,HR  7988,Gaia DR2 1857884212378132096,Gaia DR3 1857884212378132096
V* TT Crv,12 23 18.8670,-11 48 43.626,-51.39,-10.877,6.494,3.2721,M,,,HD 107814,SAO 157253,HIP 60421,,Gaia DR2 3577556368561071488,Gaia DR3 3577556368561071488
V* TU Crv,12 35 58.7960,-20 31 38.916,30.202,-51.28,6.184,13.2558,F,,,HD 109585,SAO 180937,HIP 61496,HR  4797,Gaia DR2 3515324014724705664,Gaia DR3 3515324014724705664
V* TU CVn,12 54 56.5204,+47 11 48.200,-18.034,-7.84,5.84,4.1725,M,,,HD 112264,SAO  44383,HIP 63024,HR  4909,Gaia DR2 1531136015455610624,Gaia DR3 1531136019754825600
V* TU Hor,03 30 36.9540,-47 22 30.449,64.591,19.511,5.968,8.3368,A,,,HD  21981,SAO 216357,HIP 16339,HR  1081,Gaia DR2 4833994732555940352,Gaia DR3 4833994732555940352
V* TW Hor,03 12 33.1599,-57 19 17.577,18.85,13.692,5.71,2.1714,C,,,HD  20234,SAO 233037,HIP 14930,HR   977,Gaia DR2 4727337637895749888,Gaia DR3 4727337637895749888
V* TX Pic,05 36 02.8459,-47 18 49.486,-8.464,-8.073,6.1,5.7738,K,,,HD  37434,SAO 217422,HIP 26300,HR  1927,Gaia DR2 4795726947609522688,Gaia DR3 4795726947609522688
V* TZ Hor,02 25 26.4540,-66 29 38.495,-20.273,0.694,6.44,4.4497,M,,,HD  15379,SAO 248556,HIP 11293,HR   722,Gaia DR2 4696456475143514368,Gaia DR3 4696456475143514368
V* U Ant,10 35 12.8510,-39 33 45.324,-31.504,2.619,5.38,3.6154,C,,,HD  91793,SAO 201533,HIP 51821,HR  4153,Gaia DR2 5440991156144997504,Gaia DR3 5440991156144997504
V* U Car,10 57 48.1866,-59 43 55.883,-5.963,2.397,6.11,0.553,G,,,HD  95109,SAO 238635,HIP 53589,HR  4276,Gaia DR2 5338359442320395904,Gaia DR3 5338359442320395904
V* U Cyg,20 19 36.5946,+47 53 39.096,-2.081,2.416,5.9,1.2992,C,,,HD 193680,SAO  49477,HIP 100219,,Gaia DR2 2084221361016638208,Gaia DR3 2084221361016638208
V* U Del,20 45 28.2357,+18 05 24.138,10.329,-8.464,6.38,2.9865,M,,,HD 197812,SAO 106458,HIP 102440,HR  7941,Gaia DR2 1813013108479261312,Gaia DR3 1813013108479261312
V* U Hya,10 37 33.2729,-13 23 04.352,42.59,-37.72,4.82,4.8,C,,,HD  92055,SAO 156110,HIP 52009,HR  4163,Gaia DR2 3751290548758098688,Gaia DR3 3751290548759011712
V* U Mon,07 30 47.4711,-09 46 36.757,-7.938,1.26,5.82,1.2778,G,,,HD  59693,SAO 134775,HIP 36521,,Gaia DR2 3035408251728251520,Gaia DR3 3035408251728251520
V* U Oph,17 16 31.7137,+01 12 37.998,-1.546,-13.023,5.921,4.2326,B,,,HD 156247,SAO 122226,HIP 84500,HR  6414,Gaia DR2 4386731922277625344,Gaia DR3 4386731922277625344
V* U UMa,10 15 07.6667,+59 59 07.946,14.244,5.863,6.25,2.9646,M,,,HD  88651,SAO  15129,HIP 50222,HR  4008,Gaia DR2 1048502435801849856,Gaia DR3 1048502435801849856
V* UU Aur,06 36 32.8371,+38 26 43.819,0.5,-19.758,5.25,2.0387,C,,,HD  46687,SAO  59280,HIP 31579,HR  2405,Gaia DR2 944939847899350784,Gaia DR3 944939847899350784
V* UX Ari,03 26 35.3756,+28 42 54.226,46.794,-102.876,6.37,19.7836,K,,,HD  21242,SAO  75927,HIP 16042,,Gaia DR2 118986060277836160,Gaia DR3 118986060277836160
V* UX Dra,19 21 35.5182,+76 33 34.557,-6.351,-0.287,5.94,2.1294,C,,,HD 183556,SAO   9404,HIP 95154,,Gaia DR2 2289510386753947392,Gaia DR3 2289510386756671872
V* UY Lyn,07 13 23.3996,+51 25 43.481,7.015,14.652,5.5,4.4893,M,,,HD  54895,SAO  26223,HIP 34912,HR  2703,Gaia DR2 980444452749760128,Gaia DR3 980444452750334976
V* UY UMi,12 15 20.2712,+87 42 00.426,-27.143,52.409,6.259,20.6685,F,,,HD 107192,SAO   2010,HIP 59767,HR  4686,Gaia DR2 1728674141358771840,Gaia DR3 1728674141358771840
V* UZ Psc,01 45 42.5323,+08 33 33.298,6.181,-24.168,6.43,5.9075,B,,,HD  10783,SAO 110111,HIP 8210,,Gaia DR2 2571761446875161856,Gaia DR3 2571761446875161856
V* V Pup,07 58 14.4385,-49 14 41.694,-5.276,9.873,4.41,2.7207,B,,,HD  65818,SAO 219226,HIP 38957,HR  3129,Gaia DR2 5517171678268362880,Gaia DR3 5517171678276669696
V* V1003 Sco,16 38 26.2919,-43 23 54.328,-10.902,-20.443,5.83,5.2397,B,,,HD 149711,SAO 226989,HIP 81472,HR  6174,Gaia DR2 5944376407189911296,Gaia DR3 5944376407189911296
V* V1010 Oph,16 49 27.6690,-15 40 04.682,-0.806,13.506,6.19,13.3191,A,,,HD 151676,SAO 160116,HIP 82339,HR  6240,Gaia DR2 4134106172174615680,Gaia DR3 4134106172174615680
V* V1022 Cas,23 57 08.4720,+55 42 20.539,-20.899,-12.336,5.561,15.7172,F,,,HD 224355,SAO  35917,HIP 118077,HR  9059,Gaia DR2 1994714276926012416,Gaia DR3 1994714276926012416
V* V1068 Sco,16 53 42.4241,-43 03 03.488,-16.362,-32.694,6.06,4.2674,M,,,HD 152161,SAO 227359,HIP 82650,HR  6257,Gaia DR2 5964806394061262976,Gaia DR3 5964806394061262976
V* V1116 Tau,04 36 29.1498,+23 20 27.021,96.975,-49.086,6.019,22.9479,F,,,HD  29169,SAO  76670,HIP 21459,HR  1459,Gaia DR2 146740207663868032,Gaia DR3 146740207663868032
V* V1137 Tau,04 12 51.2508,+22 24 48.482,-6.626,-13.601,6.12,3.3288,B,,,HD  26571,SAO  76505,HIP 19672,HR  1297,Gaia DR2 52804325099280768,Gaia DR3 52804325099280768
V* V1154 Cen,13 05 30.7780,-52 06 56.378,-51.649,9.252,6.418,2.8994,M,,,HD 113602,SAO 240535,HIP 63883,HR  4939,Gaia DR2 6080365276603229184,Gaia DR3 6080365276603229184
V* V1155 Ori,06 19 01.8426,+17 19 30.943,-6.913,-4.282,6.32,4.0642,B,,,HD  43819,SAO  95519,HIP 30019,HR  2258,Gaia DR2 3370089352015592192,Gaia DR3 3370089352015592192
V* V1197 Ori,05 43 09.3188,-01 36 47.707,5.093,-30.462,6.311,4.6809,K,,,HD  38099,SAO 132480,HIP 26953,HR  1970,Gaia DR2 3216667553922099456,Gaia DR3 3216667553922099456
V* V1291 Aql,19 53 18.7357,-03 06 52.063,21.591,14.067,5.619,11.8667,F,,,HD 188042|HD 188041,SAO 143883,HIP 97871,HR  7575,Gaia DR2 4233847029462906880,Gaia DR3 4233847029462906880
V* V1334 Cyg,21 19 22.1791,+38 14 14.868,2.293,0.226,5.882,1.0831,F,,,HD 203156,SAO  71203,HIP 105269,HR  8157,Gaia DR2 1964855904803120640,Gaia DR3 1964855904803120640
V* V1339 Cyg,21 42 08.3536,+45 45 56.511,-0.792,-20.427,6.23,4.1486,M,,,HD 206632,SAO  51204,HIP 107140,HR  8298,Gaia DR2 1974207319923664000,Gaia DR3 1974207319925666944
V* V1351 Cyg,19 42 04.1469,+55 27 47.597,12.19,-38.271,6.48,3.3699,M,,,HD 186532,SAO  31906,HIP 96919,HR  7509,Gaia DR2 2138772702709216128,Gaia DR3 2138772702709216128
V* V1401 Aql,20 05 05.4136,-11 35 57.894,-2.755,-15.756,6.39,1.3355,F,,64 Sagittarius,HD 190390,SAO 163245,HIP 98910,HR  7671,Gaia DR2 4190636669164572928,Gaia DR3 4190636669164572928
V* V1584 Cyg,20 19 56.0424,+46 50 14.344,-1.185,4.829,6.478,2.626,B,,,HD 193722,SAO  49482,HIP 100250,HR  7786,Gaia DR2 2083311824385584768,Gaia DR3 2083311824385584768
V* V1619 Cyg,21 51 04.9807,+39 32 11.968,9.331,3.323,6.193,3.3742,B,,,HD 207857,SAO  71767,HIP 107856,HR  8349,Gaia DR2 1953356353201854592,Gaia DR3 1953356353201854592
V* V1649 Ori,05 23 31.0655,+05 19 23.111,-29.616,16.241,6.334,11.5678,H,,,HD  35242,SAO 112708,HIP 25205,HR  1777,Gaia DR2 3237243196049815936,Gaia DR3 3237243196049815936
V* V1691 Aql,19 25 01.5293,-04 53 04.419,34.954,5.625,6.499,8.0015,F,,,HD 182475,SAO 143373,HIP 95453,HR  7366,Gaia DR2 4211657682225706112,Gaia DR3 4211657682225706112
V* V1743 Cyg,19 33 41.6060,+49 15 44.347,2.405,-11.843,5.96,2.7414,M,,,HD 184786,SAO  48589,HIP 96198,HR  7442,Gaia DR2 2129061678575412480,Gaia DR3 2129061678575412480
V* V1762 Cyg,19 08 25.7885,+52 25 32.631,-101.057,-54.474,5.893,13.8464,K,,,HD 179094,SAO  31413,HIP 94013,HR  7275,Gaia DR2 2134306791416506368,Gaia DR3 2134306791416506368
V* V1765 Cyg,19 48 50.5979,+33 26 14.222,-3.598,-5.515,6.463,0.6895,B,,,HD 187459,SAO  68895,HIP 97485,HR  7551,Gaia DR2 2034968875123889536,Gaia DR3 2034968875123889536
V* V1817 Cyg,19 31 13.5541,+55 43 54.606,-3.147,-18.811,6.369,2.2491,K,,,HD 184399|HD 184398,SAO  31741,HIP 96003,HR  7428,Gaia DR2 2141655450397401472,Gaia DR3 2141655450397401472
V* V1981 Cyg,21 02 24.1997,+44 47 27.525,-5.914,-4.56,6.23,2.6129,M,,,HD 200527,SAO  50381,HIP 103828,HR  8062,Gaia DR2 2162604441146179840,Gaia DR3 2162604441146179840
V* V2015 Cyg,20 33 54.8435,+46 41 37.867,15.479,5.003,5.769,5.9464,B,,,HD 196178,SAO  49804,HIP 101475,HR  7870,Gaia DR2 2071438198315555584,Gaia DR3 2071438198315555584
V* V2052 Oph,17 56 18.4001,+00 40 13.273,-4.997,-0.369,5.82,3.5446,B,,,HD 163472,SAO 122935,HIP 87812,HR  6684,Gaia DR2 4371780385208211584,Gaia DR3 4371780385208211584
V* V2090 Cyg,19 44 38.1729,+34 24 50.985,3.245,2.692,6.35,2.6396,M,,,HD 186702,SAO  68783,HIP 97142,HR  7520,Gaia DR2 2047135280516690944,Gaia DR3 2047135280516690944
V* V2093 Cyg,19 50 46.8725,+37 49 34.770,4.064,4.415,6.06,1.686,M,,,HD 187880,SAO  68953,HIP 97651,HR  7568,Gaia DR2 2072156454306478336,Gaia DR3 2072156454306478336
V* V2100 Cyg,19 59 15.3468,+52 03 20.488,9.362,2.548,6.125,4.0354,B,,,HD 189775,SAO  32170,HIP 98379,HR  7651,Gaia DR2 2089014299695630720,Gaia DR3 2089014299695630720
V* V2105 Oph,16 27 43.4570,-07 35 52.544,0.701,-153.669,5.23,5.8407,M,,,HD 148349,SAO 141186,HIP 80620,HR  6128,Gaia DR2 4351747145908107648,Gaia DR3 4351747145908107648
V* V2114 Oph,17 27 44.0768,+08 26 31.334,12.392,-42.583,6.485,4.5612,M,,,HD 158228,SAO 122405,HIP 85450,,Gaia DR2 4490326769677301632,Gaia DR3 4490326769677301632
V* V2215 Oph,17 16 13.3624,-26 32 46.136,-479.573,-1124.332,6.34,167.9617,K,,30 Scorpius|36 Oph C,HD 156026,SAO 185213,HIP 84478,,Gaia DR2 4109034455276324608,Gaia DR3 4109034455276324608
V* V2392 Oph,18 16 05.5723,+02 22 39.061,-5.911,-28.274,6.01,4.1482,M,,,HD 167654,SAO 123308,HIP 89527,HR  6834,Gaia DR2 4277624291086831744,Gaia DR3 4277624291086831744
V* V2393 Oph,18 33 23.3029,+08 16 05.698,-0.293,-9.653,6.416,2.9899,B,,,HD 171247,SAO 123634,HIP 90971,HR  6967,Gaia DR2 4478967925531778432,Gaia DR3 4478967925531778432
V* V2542 Oph,16 54 10.6050,-01 36 44.291,8.519,-79.926,6.24,13.2145,A,,,HD 152569,SAO 141427,HIP 82693,HR  6277,Gaia DR2 4379253387782493184,Gaia DR3 4379253387782493184
V* V335 Hya,12 13 12.9443,-34 07 30.997,-37.966,6.358,6.47,2.2867,M,,,HD 106198,SAO 203245,HIP 59588,HR  4647,Gaia DR2 3462933174719143424,Gaia DR3 3462933174719143424
V* V336 Pup,08 02 44.7832,-41 18 35.371,-5.87,15.025,5.497,6.7621,B,,,HD  66624,SAO 219339,HIP 39360,HR  3162,Gaia DR2 5534386628753751424,Gaia DR3 5534386628753751424
V* V340 Sge,19 39 25.3355,+16 34 16.037,-0.861,-6.105,6.344,1.132,K,,,HD 185622,SAO 105104,HIP 96688,HR  7475,Gaia DR2 4321917051899730432,Gaia DR3 4321917051899730432
V* V341 Car,07 56 50.9467,-59 07 32.758,-4.162,9.761,6.25,2.2993,M,,,HD  65750,SAO 235638,HIP 38834,HR  3126,Gaia DR2 5294162167215764992,Gaia DR3 5294162167215764992
V* V344 Sge,20 08 06.5021,+16 39 51.794,3.902,5.491,6.4,2.0086,M,,,HD 191178,SAO 105733,HIP 99176,HR  7696,Gaia DR2 1809450278508701824,Gaia DR3 1809450278508701824
V* V346 Pav,18 25 31.6299,-63 01 17.529,-0.017,-102.405,6.122,14.056,A,,,HD 168740,SAO 254237,HIP 90304,HR  6871,Gaia DR2 6630272582575487360,Gaia DR3 6630272582575487360
V* V350 CMa,06 42 46.0439,-22 26 54.936,-54.464,99.656,6.23,20.5067,F,,,HD  48501,SAO 172204,HIP 32144,HR  2481,Gaia DR2 2926364529638066176,Gaia DR3 2926364529638066176
V* V350 Lac,22 30 06.5036,+49 21 23.084,-25.325,-30.403,6.42,8.3679,K,,,HD 213389,SAO  52073,HIP 111072,HR  8575,Gaia DR2 1988073256751956224,Gaia DR3 1988073256751956224
V* V352 Aur,06 55 14.6581,+43 54 36.105,1.795,-6.908,6.151,3.3542,A,,,HD  50420,SAO  41429,HIP 33269,HR  2557,Gaia DR2 953708934165979520,Gaia DR3 953708934165979520
V* V354 Peg,23 31 43.0297,+28 24 12.555,-30.51,-14.296,6.388,7.0059,A,,,HD 221394,SAO  91321,HIP 116119,HR  8933,Gaia DR2 2865971035979516928,Gaia DR3 2865971035979516928
V* V364 Car,10 40 11.4474,-65 06 00.752,-19.174,10.348,5.52,6.542,A,,,HD  92664,SAO 251059,HIP 52221,HR  4185,Gaia DR2 5239689097025651072,Gaia DR3 5239689097025651072
V* V365 Lac,22 05 51.2185,+48 13 53.377,-1.57,-4.244,6.254,1.612,B,,,HD 209961,SAO  51645,HIP 109082,HR  8427,Gaia DR2 1975770825454738944,Gaia DR3 1975770825454738944
V* V368 Car,10 11 35.4588,-58 49 39.953,-25.59,25.946,6.4,3.8388,M,,,HD  88647,SAO 237773,HIP 49926,HR  4007,Gaia DR2 5258179584066743680,Gaia DR3 5258179584066743680
V* V368 Nor,16 16 43.2777,-53 48 40.001,8.069,-0.998,5.44,4.1305,M,,,HD 146003,SAO 243526,HIP 79754,HR  6055,Gaia DR2 5932216736398481152,Gaia DR3 5932216736403579648
V* V372 Car,07 52 29.7416,-54 22 01.788,-4.642,8.605,5.68,2.4079,B,,,HD  64722,SAO 235579,HIP 38438,HR  3088,Gaia DR2 5488339734612857984,Gaia DR3 5488339734612857984
V* V372 Peg,21 47 04.7602,+17 11 38.546,104.686,-13.923,6.174,19.9653,F,,,HD 207223,SAO 107395,HIP 107558,HR  8330,Gaia DR2 1773135299209107712,Gaia DR3 1773135299209107712
V* V373 Cas,23 55 33.8386,+57 24 43.807,-4.06,-0.02,6,0.5019,B,,,HD 224151,SAO  35899,HIP 117957,HR  9052,Gaia DR2 1998132418058968064,Gaia DR3 1998132418058968064
V* V376 Per,03 49 08.1097,+43 57 47.301,-3.453,11.469,5.97,14.6959,A,,,HD  23728,SAO  39128,HIP 17846,HR  1170,Gaia DR2 243466822542773248,Gaia DR3 243466822542773248
V* V376 Pup,07 33 13.1584,-40 03 30.677,-15.79,6.016,6.247,4.41,B,,,HD  60559,SAO 198120,HIP 36728,HR  2907,Gaia DR2 5584712478544750848,Gaia DR3 5584712478544750848
V* V378 Nor,16 29 45.2206,-57 45 22.767,-1.666,-2.559,6.052,1.0264,G,,,HD 148218,SAO 243874,HIP 80788,HR  6120,Gaia DR2 5927991553645932672,Gaia DR3 5927991553645932672
V* V379 Cep,20 43 13.6836,+57 06 50.370,-2.531,-4.788,6.334,1.1022,B,,,HD 197770,SAO  32832,HIP 102258,HR  7940,Gaia DR2 2184235550013897344,Gaia DR3 2184235550013897344
V* V379 Vul,19 49 54.7206,+28 26 22.828,2.284,-2.401,6.444,1.8763,B,,,HD 187640,SAO  87786,HIP 97572,HR  7556,Gaia DR2 2028619882680876672,Gaia DR3 2028619882680876672
V* V380 Cyg,19 50 37.3267,+40 35 59.135,-3.125,-8.067,5.68,0.8673,B,,,HD 187879,SAO  48892,HIP 97634,HR  7567,Gaia DR2 2073743839843579776,Gaia DR3 2073743839843579776
V* V385 And,23 24 08.8688,+41 36 46.359,-11.288,-3.402,6.41,2.3076,M,,,HD 220524,SAO  52978,HIP 115530,,Gaia DR2 1924356459138844928,Gaia DR3 1924356459138844928
V* V386 Car,07 04 18.3094,-56 44 58.928,12.983,-0.011,5.17,10.3632,A,,,HD  54118,SAO 234902,HIP 34105,HR  2683,Gaia DR2 5489977079223442944,Gaia DR3 5489977079223442944
V* V387 Vul,18 59 58.1091,+22 48 52.249,-16.706,9.08,6.29,4.7262,M,,,HD 176541,SAO  86675,HIP 93270,HR  7183,Gaia DR2 4521012631693446144,Gaia DR3 4521012631693446144
V* V3879 Sgr,18 42 55.0997,-19 17 03.155,-11.898,-33.728,6.35,4.0602,M,,,HD 172816,SAO 161754,HIP 91781,HR  7023,Gaia DR2 4092338405542143488,Gaia DR3 4092338405542143488
V* V388 Cep,23 15 37.7393,+70 53 17.094,17.67,-1.575,5.55,8.7121,F,,,HD 219586,SAO  10671,HIP 114831,HR  8851,Gaia DR2 2227360354560214912,Gaia DR3 2227360354560214912
V* V390 Car,07 39 00.3178,-53 16 24.084,-17.729,9.414,6.044,5.3886,B,,,HD  61966,SAO 235391,HIP 37248,HR  2971,Gaia DR2 5489308335636955008,Gaia DR3 5489308335636955008
V* V390 Pup,07 44 34.1696,-24 40 26.686,-4.328,5.513,5.6,1.6857,B,,,HD  62747,SAO 174433,HIP 37751,HR  3004,Gaia DR2 5614635756227464320,Gaia DR3 5614635756227464320
V* V394 Aur,06 06 22.4452,+29 30 44.683,11.503,-5.126,6.033,3.7146,M,,,HD  41429,SAO  77958,HIP 28930,HR  2146,Gaia DR2 3437486803458219904,Gaia DR3 3437486803458219904
V* V3961 Sgr,19 51 50.6106,-39 52 27.738,17.944,-11.878,5.33,10.3412,A,,,HD 187474,SAO 229903,HIP 97749,HR  7552,Gaia DR2 6690538945193477760,Gaia DR3 6690538945193477760
V* V397 Pup,07 49 14.6494,-35 14 35.830,-5.29,8.702,5.936,6.7005,B,,,HD  63786,SAO 198480,HIP 38167,HR  3049,Gaia DR2 5587549459067657472,Gaia DR3 5587549459067657472
V* V398 Cep,00 03 51.6411,+66 42 43.868,8.985,-7.282,6.323,3.4444,M,,,HD 225136,SAO  10948,HIP 302,HR  9099,Gaia DR2 528441510404944000,Gaia DR3 528441510404944000
V* V399 Car,10 27 24.4704,-57 38 19.698,-7.377,3.688,4.7,0.4976,A,,,HD  90772,SAO 238077,HIP 51192,HR  4110,Gaia DR2 5351701122540337792,Gaia DR3 5351701122540337792
V* V4050 Sgr,18 22 53.0754,-36 40 10.400,-3.547,-25.935,5.34,5.058,B,,,HD 168733,SAO 210061,HIP 90074,HR  6870,Gaia DR2 6728265800520064384,Gaia DR3 6728265800520064384
V* V4089 Sgr,19 34 08.4856,-40 02 04.702,4.196,-2.713,5.91,6.5623,A,,,HD 184035,SAO 229746,HIP 96234,HR  7422,Gaia DR2 6737592476585914880,Gaia DR3 6737592476585914880
V* V414 Cep,20 44 22.0517,+56 29 18.258,9.855,-1.532,5.95,3.1937,M,,,HD 197939,SAO  32849,HIP 102358,HR  7944,Gaia DR2 2184135666254074880,Gaia DR3 2184135666254074880
V* V415 Car,06 49 51.3137,-53 37 20.821,-2.387,18.75,4.408,5.4261,G,,,HD  50337,SAO 234737,HIP 32761,HR  2554,Gaia DR2 5498380887112159488,Gaia DR3 5498380887112159488
V* V416 Lac,22 38 37.9233,+56 47 44.277,52.754,-31.869,5.167,7.2234,M,,,HD 214665,SAO  34651,HIP 111795,HR  8621,Gaia DR2 2006840790676102656,Gaia DR3 2006840790679122688
V* V4190 Sgr,18 35 21.3318,-20 50 25.616,31.202,-4.166,6.481,11.0149,F,,,HD 171369,SAO 187012,HIP 91132,HR  6969,Gaia DR2 4091738553271500672,Gaia DR3 4091738553271500672
V* V422 Cep,21 18 32.4249,+61 11 03.826,-7.831,-2.803,6.49,3.7327,M,,,HD 203265,SAO  19298,HIP 105193,,Gaia DR2 2192748690592268032,Gaia DR3 2192748690592268032
V* V423 Per,03 16 01.8603,+34 41 18.631,40.684,-41.607,6.229,15.9512,A,,,HD  20210,SAO  56296,HIP 15204,HR   976,Gaia DR2 137948237811161728,Gaia DR3 137948237811161728
V* V424 Lac,22 56 25.9983,+49 44 00.758,-0.649,-2.768,4.94,1.4018,K,,,HD 216946,SAO  52516,HIP 113288,HR  8726,Gaia DR2 1985889115564260224,Gaia DR3 1985889115564260224
V* V426 Cep,21 27 25.2768,+59 45 00.277,-22.153,-15.586,6.129,3.5358,M,,,HD 204599,SAO  33443,HIP 105949,HR  8224,Gaia DR2 2191624027639930112,Gaia DR3 2191624027639930112
V* V428 And,00 36 46.4410,+44 29 18.920,-37.121,32.293,5.129,4.724,K,,,HD   3346,SAO  36509,HIP 2900,HR   152,Gaia DR2 387855445413939968,Gaia DR3 387855445413939968
V* V431 Cep,21 35 25.9355,+68 13 09.449,16.365,16.514,6.45,4.4302,B,,,HD 205938,SAO  19521,HIP 106604,,Gaia DR2 2223670668412521984,Gaia DR3 2223670668412521984
V* V432 Sct,18 29 46.7597,-14 34 55.154,21.266,14.928,6.027,8.8452,A,,,HD 170397,SAO 161528,HIP 90651,HR  6932,Gaia DR2 4104120492924938496,Gaia DR3 4104120492924938496
V* V4333 Sgr,19 36 26.0756,-18 51 10.518,22.433,-13.019,6.12,12.7146,F,,,HD 184705,SAO 162809,HIP 96440,HR  7439,Gaia DR2 6869593898383897600,Gaia DR3 6869593898383897600
V* V436 Pup,08 23 16.9332,-38 17 09.885,-0.994,-5.974,6.32,2.6285,M,,,HD  70946,SAO 199166,HIP 41107,HR  3296,Gaia DR2 5540257539813173504,Gaia DR3 5540257539813853568
V* V4387 Sgr,18 15 30.7646,-18 39 41.655,0.757,-1.431,6.15,0.4867,A,,,HD 167356,SAO 161227,HIP 89470,HR  6825,Gaia DR2 4094860616496202624,Gaia DR3 4094860616496202624
V* V440 Aur,05 51 25.7504,+32 07 28.891,7.693,0.29,6.26,3.254,M,,,HD  39045,SAO  58504,HIP 27661,HR  2018,Gaia DR2 3451165037347481472,Gaia DR3 3451165037347481472
V* V440 Per,02 23 51.7443,+55 21 53.502,-1.878,-2.44,6.291,0.9318,F,,,HD  14662,SAO  23283,HIP 11174,HR   690,Gaia DR2 455914562346088704,Gaia DR3 455914562346088704
V* V4405 Sgr,18 46 01.1483,-19 36 22.888,-4.885,4.425,6.42,4.3909,M,,,HD 173425,SAO 161803,HIP 92079,HR  7045,Gaia DR2 4086248726006683648,Gaia DR3 4086248726006683648
V* V4434 Sgr,20 16 23.6109,-36 27 12.867,2.208,-15.816,6.4,2.9809,M,,,HD 192472,SAO 211948,HIP 99920,HR  7728,Gaia DR2 6694503955921318784,Gaia DR3 6694503955921318784
V* V448 Car,06 47 18.7083,-55 32 23.964,-0.6,25.444,5.61,4.7458,K,,,HD  49877,SAO 234710,HIP 32531,HR  2526,Gaia DR2 5497225747068168448,Gaia DR3 5497225747068168448
V* V450 Aql,19 33 46.0320,+05 27 56.529,-3.86,-26.17,6.48,4.6194,M,,,HD 184313,SAO 124789,HIP 96204,,Gaia DR2 4291322105716288512,Gaia DR3 4291322105716288512
V* V450 Sct,18 32 43.3220,-14 51 56.382,0.156,-3.544,5.51,0.7958,K,,,HD 170975,SAO 161587,HIP 90913,HR  6959,Gaia DR2 4103326065816701440,Gaia DR3 4103326065816701440
V* V451 Her,17 01 33.0515,+14 56 58.988,6.18,-1.65,6.31,6.202,A,,,HD 153882,SAO 102536,HIP 83308,HR  6326,Gaia DR2 4545533596401963264,Gaia DR3 4545533596401963264
V* V460 Car,07 59 37.5423,-60 35 13.423,-4.037,11.122,5.18,2.2335,M,,,HD  66342,SAO 250063,HIP 39070,HR  3153,Gaia DR2 5290818758516639104,Gaia DR3 5290818758516639104
V* V460 Cyg,21 42 01.0830,+35 30 36.719,4.263,1.479,5.84,1.6823,C,,,HD 206570,SAO  71613,HIP 107129,HR  8297,Gaia DR2 1950794078792365312,Gaia DR3 1950794078794961536
